logged_in,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,service_domain_u,service_http,service_private,flag_S0,flag_SF,label,label_binary,label_multiclass,attack_category
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.039215688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,0.49411765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.39334637,1.0,1.0,0.0,0.0,0.06,1.0,0.078431375,0.08,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.011764706,0.6392157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nmap,1,nmap,Probe
0.0,0.39921722,1.0,1.0,0.0,0.0,0.03,0.5686275,0.023529412,0.04,0.08,0.9,1.0,0.01,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.48336595,0.0,0.0,1.0,1.0,0.06,1.0,0.05882353,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.37181997,1.0,1.0,0.0,0.0,0.03,1.0,0.07058824,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.7607843,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.36790606,0.0,0.0,0.0,0.0,1.0,1.0,0.9843137,0.98,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.07058824,0.047058824,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.015686275,0.73333335,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.091976516,1.0,1.0,0.0,0.0,0.38,0.8117647,0.06666667,0.08,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.25440314,0.77,0.0,0.0,0.0,0.23,1.0,0.11764706,0.12,0.89,0.09,0.0,0.8,0.0,0.0,0.0,1.0,0.0,1.0,teardrop,1,teardrop,DoS
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.039215688,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.54598826,0.0,0.0,0.0,0.0,1.0,1.0,0.99215686,0.99,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.27984345,1.0,1.0,0.0,0.0,0.1,1.0,0.03529412,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.07450981,0.79607844,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.18039216,0.54901963,0.72,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.25882354,0.007843138,0.02,1.0,0.0,0.0,0.92,1.0,0.0,0.0,1.0,0.0,0.0,ipsweep,1,ipsweep,Probe
0.0,0.22700587,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,1.0,0.003921569,0.0,0.47,0.0,0.0,0.46,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,0.3372549,0.3372549,1.0,0.0,0.01,0.01,0.01,0.01,0.0,1.0,0.0,0.0,1.0,back,1,back,DoS
1.0,0.06066536,0.0,0.0,0.0,0.0,1.0,0.14117648,1.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.22896282,1.0,1.0,0.0,0.0,0.02,1.0,0.07450981,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,0.34901962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,0.5,0.53333336,0.5529412,0.49,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.25440314,0.0,0.0,1.0,1.0,0.05,1.0,0.02745098,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.003921569,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.4627451,0.7647059,0.73,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,0.99607843,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.49411765,0.19215687,0.39,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,0.5,1.0,0.003921569,0.0,0.36,0.0,0.0,0.34,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.20547946,1.0,1.0,0.0,0.0,0.05,0.40392157,0.019607844,0.05,0.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.14285715,0.0,0.0,0.0,0.0,0.99,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.12156863,0.11372549,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.23287672,1.0,1.0,0.0,0.0,0.04,1.0,0.019607844,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.02,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.019569471,0.0,0.0,0.0,0.0,1.0,0.08627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,0.05490196,0.05490196,1.0,0.0,0.0,0.0,0.07,0.07,0.0,1.0,0.0,0.0,1.0,back,1,back,DoS
0.0,0.36399218,0.0,0.0,1.0,1.0,0.06,1.0,0.043137256,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.72798437,0.09,0.0,0.9,1.0,0.0,1.0,0.003921569,0.0,1.0,0.11,0.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,satan,1,satan,Probe
0.0,0.5812133,0.0,0.0,1.0,1.0,0.05,1.0,0.05490196,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.0058708414,1.0,1.0,0.0,0.0,1.0,1.0,0.12156863,0.12,0.04,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.50097847,1.0,1.0,0.0,0.0,0.07,1.0,0.047058824,0.05,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,1.0,0.003921569,0.0,0.31,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.47058824,0.15294118,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5636008,0.0,0.0,0.0,0.0,1.0,1.0,0.827451,0.83,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.70980394,0.29411766,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.26810175,0.0,0.0,0.0,0.0,0.85,1.0,0.62352943,0.62,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,satan,1,satan,Probe
0.0,0.34050882,1.0,1.0,0.0,0.0,0.11,1.0,0.078431375,0.08,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.2857143,1.0,1.0,0.0,0.0,0.11,1.0,0.043137256,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.47945204,0.0,0.0,1.0,1.0,0.07,1.0,0.07058824,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.5882353,0.5803922,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.08235294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.6156863,0.41568628,0.6,0.04,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.45009786,1.0,1.0,0.0,0.0,0.07,1.0,0.11764706,0.12,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.39215687,0.49411765,0.45,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.058708414,1.0,1.0,0.0,0.0,0.37,1.0,0.043137256,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.22309197,1.0,1.0,0.0,0.0,0.17,1.0,0.14901961,0.15,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.2035225,0.0,0.0,1.0,1.0,0.04,0.5058824,0.015686275,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.41960785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.5870842,1.0,1.0,0.0,0.0,0.04,1.0,0.03529412,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.24657534,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.05490196,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.2074364,1.0,1.0,0.0,0.0,0.04,1.0,0.015686275,0.02,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.12915851,0.0,0.0,0.0,0.0,1.0,1.0,0.8980392,0.9,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,0.80784315,0.007843138,0.01,0.21,0.0,0.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.29549903,1.0,1.0,0.0,0.0,0.06,1.0,0.03529412,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.050980393,0.7607843,0.85,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.021526419,0.0,0.0,0.0,0.0,0.09,1.0,0.003921569,0.0,0.25,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1.0,satan,1,satan,Probe
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.011764706,0.8745098,1.0,0.0,0.0,0.0,1.0,0.97,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.73333335,0.73333335,1.0,0.0,0.0,0.0,0.05,0.05,0.0,1.0,0.0,0.0,1.0,back,1,back,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.61960787,0.7294118,0.65,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.26223093,0.0,0.0,1.0,1.0,0.15,1.0,0.078431375,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,neptune,1,neptune,DoS
1.0,0.06262231,0.0,0.0,0.0,0.0,1.0,0.8117647,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.06666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.2509804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.23483366,1.0,1.0,0.0,0.0,0.16,1.0,0.07450981,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.18786693,1.0,1.0,0.0,0.0,0.04,1.0,0.0627451,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.2661448,1.0,1.0,0.0,0.0,0.13,1.0,0.07058824,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,0.07058824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.7607843,0.08235294,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.15294118,0.003921569,0.03,1.0,0.0,0.0,0.95,1.0,0.0,0.0,1.0,0.0,0.0,ipsweep,1,ipsweep,Probe
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,0.023529412,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.4774951,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.2074364,0.0,0.0,1.0,1.0,0.12,1.0,0.050980393,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.009784736,0.0,0.0,0.0,0.0,0.2,1.0,0.003921569,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.8352941,0.627451,0.75,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.87279844,0.0,0.0,0.0,0.0,1.0,0.7137255,0.7137255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.056751467,0.97,1.0,0.03,0.0,0.28,1.0,0.078431375,0.08,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.21330725,0.0,0.0,0.0,0.0,0.99,1.0,0.99215686,0.99,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5870842,1.0,1.0,0.0,0.0,0.01,1.0,0.015686275,0.02,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.003921569,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.73,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.12915851,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.09411765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,0.6117647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.04696673,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.23679061,0.0,0.0,0.0,0.0,0.99,1.0,0.94509804,0.95,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.21176471,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.27201566,1.0,1.0,0.0,0.0,0.14,1.0,0.07450981,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.08235294,0.007843138,0.05,1.0,0.0,0.0,0.81,1.0,0.0,0.0,1.0,0.0,0.0,ipsweep,1,ipsweep,Probe
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.023529412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.3737769,1.0,1.0,0.0,0.0,0.03,1.0,0.078431375,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.89,1.0,0.11,1.0,0.019607844,0.79607844,1.0,0.0,0.0,0.0,1.0,0.97,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
0.0,0.4970646,1.0,1.0,0.0,0.0,0.03,1.0,0.02745098,0.03,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.19215687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.44313726,0.6784314,0.62,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0665362,1.0,1.0,0.0,0.0,0.41,0.14117648,0.23529412,0.39,0.08,0.94,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5264188,1.0,1.0,0.0,0.0,0.01,1.0,0.007843138,0.01,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.23679061,1.0,1.0,0.0,0.0,0.07,1.0,0.03137255,0.03,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5988258,0.0,0.0,0.0,0.0,1.0,1.0,0.88235295,0.88,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.369863,1.0,1.0,0.0,0.0,0.05,1.0,0.039215688,0.04,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.4970646,1.0,1.0,0.0,0.0,0.04,1.0,0.019607844,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.59607846,0.6,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.12941177,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.25,0.25,0.0,0.0,1.0,0.015686275,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0058708414,0.0,0.0,0.0,0.0,0.33,0.5019608,0.21568628,0.43,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,0.11764706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.101960786,0.41960785,0.19,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.3189824,1.0,1.0,0.0,0.0,0.09,1.0,0.05882353,0.06,0.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,0.5,0.5254902,0.34117648,0.65,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.47945204,1.0,1.0,0.0,0.0,0.09,1.0,0.08627451,0.09,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.39530334,1.0,1.0,0.0,0.0,0.01,1.0,0.07058824,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.46771038,0.0,0.0,1.0,1.0,0.01,1.0,0.007843138,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.36007828,0.0,0.0,0.0,0.0,1.0,1.0,0.72156864,0.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.1369863,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.10958904,0.0,0.0,0.0,0.0,1.0,0.76862746,0.76862746,0.8,0.02,0.0,0.0,0.07,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.5058824,0.03529412,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.4481409,0.0,0.0,1.0,1.0,0.0,1.0,0.003921569,0.0,0.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
1.0,0.007827789,0.0,0.0,0.0,0.0,0.25,0.22745098,0.003921569,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5029354,0.0,0.0,0.0,0.0,1.0,1.0,0.9843137,0.98,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0058708414,1.0,1.0,0.0,0.0,0.67,1.0,0.24313726,0.24,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.9764706,0.98,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.043052837,0.0,0.0,0.0,0.0,1.0,0.08627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
